user_id,item_id,score,title,genres
1463,2131,4.315913200378418,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama
1464,2698,4.726640701293945,Sanjuro (1962),Action|Adventure
1464,844,4.679106712341309,It Happened One Night (1934),Comedy
1464,1839,4.660113334655762,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action|Drama
1464,106,4.65824556350708,Braveheart (1995),Action|Drama|War
1464,1104,4.640077590942383,One Flew Over the Cuckoo's Nest (1975),Drama
1465,287,5.076278209686279,Pulp Fiction (1994),Crime|Drama
1465,3189,4.926174163818359,Animal House (1978),Comedy
1465,3318,4.84943151473999,Caddyshack (1980),Comedy
1465,3341,4.830824851989746,Gladiator (2000),Action|Drama
1465,2698,4.677792549133301,Sanjuro (1962),Action|Adventure
1466,2698,4.782275676727295,Sanjuro (1962),Action|Adventure
1466,309,4.653863430023193,"Shawshank Redemption, The (1994)",Drama
1466,1108,4.57769250869751,Raiders of the Lost Ark (1981),Action|Adventure
1466,3111,4.534543037414551,For All Mankind (1989),Documentary
1466,1170,4.508058547973633,"Great Escape, The (1963)",Adventure|War
1467,2698,4.666898250579834,Sanjuro (1962),Action|Adventure
1467,309,4.652580261230469,"Shawshank Redemption, The (1994)",Drama
1467,513,4.62318229675293,Schindler's List (1993),Drama|War
1467,49,4.587006568908691,"Usual Suspects, The (1995)",Crime|Thriller
1467,1107,4.562973976135254,"Princess Bride, The (1987)",Action|Adventure|Comedy|Romance
1468,1839,4.643710613250732,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action|Drama
1468,2698,4.642001628875732,Sanjuro (1962),Action|Adventure
1468,713,4.621853828430176,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War
1468,802,4.612384796142578,"Godfather, The (1972)",Action|Crime|Drama
1468,49,4.572061061859131,"Usual Suspects, The (1995)",Crime|Thriller
1469,737,5.461487770080566,Independence Day (ID4) (1996),Action|Sci-Fi|War
1469,2374,5.191131591796875,"Matrix, The (1999)",Action|Sci-Fi|Thriller
1469,971,4.873060703277588,Die Hard (1988),Action|Thriller
1469,2557,4.772480487823486,"Sixth Sense, The (1999)",Thriller
1469,2931,4.755747318267822,"Green Mile, The (1999)",Drama|Thriller
1470,1839,4.928253650665283,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action|Drama
1470,713,4.92152214050293,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War
1470,593,4.864067077636719,Fargo (1996),Crime|Drama|Thriller
1470,2698,4.858551025390625,Sanjuro (1962),Action|Adventure
1470,1090,4.799524784088135,Paths of Glory (1957),Drama|War
1471,309,4.750523090362549,"Shawshank Redemption, The (1994)",Drama
1471,2698,4.707571983337402,Sanjuro (1962),Action|Adventure
1471,2557,4.612714767456055,"Sixth Sense, The (1999)",Thriller
1471,2131,4.5639801025390625,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama
1471,0,4.563767433166504,Toy Story (1995),Animation|Children's|Comedy
1472,802,4.777072429656982,"Godfather, The (1972)",Action|Crime|Drama
1472,253,4.735692024230957,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
1472,287,4.662779331207275,Pulp Fiction (1994),Crime|Drama
1472,1108,4.638875961303711,Raiders of the Lost Ark (1981),Action|Adventure
1472,309,4.5546112060546875,"Shawshank Redemption, The (1994)",Drama
1473,1839,4.710437297821045,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action|Drama
1473,1160,4.660835266113281,Chinatown (1974),Film-Noir|Mystery|Thriller
1473,2698,4.647317886352539,Sanjuro (1962),Action|Adventure
1473,861,4.586045265197754,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Film-Noir
1473,1122,4.584621906280518,"Third Man, The (1949)",Mystery|Thriller
1474,2651,5.0211052894592285,American Beauty (1999),Comedy|Drama
1474,713,4.973132610321045,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War
1474,862,4.9604973793029785,Citizen Kane (1941),Drama
1474,1839,4.92352294921875,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action|Drama
1474,1114,4.859175205230713,Lawrence of Arabia (1962),Adventure|War
1475,513,4.4536356925964355,Schindler's List (1993),Drama|War
1475,2698,4.435610294342041,Sanjuro (1962),Action|Adventure
1475,858,4.367170333862305,"Wizard of Oz, The (1939)",Adventure|Children's|Drama|Musical
1475,1108,4.364526748657227,Raiders of the Lost Ark (1981),Action|Adventure
1475,2898,4.352585792541504,Toy Story 2 (1999),Animation|Children's|Comedy
1476,2698,5.000884056091309,Sanjuro (1962),Action|Adventure
1476,1839,4.914163112640381,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action|Drama
1476,802,4.903273582458496,"Godfather, The (1972)",Action|Crime|Drama
1476,513,4.889804363250732,Schindler's List (1993),Drama|War
1476,713,4.858030319213867,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War
1477,1839,4.9129157066345215,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action|Drama
1477,713,4.904050827026367,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War
1477,2698,4.887895584106445,Sanjuro (1962),Action|Adventure
1477,593,4.882472038269043,Fargo (1996),Crime|Drama|Thriller
1477,861,4.808162212371826,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Film-Noir
1478,2698,4.764491558074951,Sanjuro (1962),Action|Adventure
1478,1839,4.74272346496582,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action|Drama
1478,713,4.649429798126221,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War
1478,861,4.621641159057617,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Film-Noir
1478,708,4.620756149291992,"Close Shave, A (1995)",Animation|Comedy|Thriller
1479,2651,4.711535930633545,American Beauty (1999),Comedy|Drama
1479,713,4.670799255371094,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War
1479,802,4.643237113952637,"Godfather, The (1972)",Action|Crime|Drama
1479,1839,4.641628742218018,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action|Drama
1479,2698,4.636975288391113,Sanjuro (1962),Action|Adventure
1480,2698,5.160089492797852,Sanjuro (1962),Action|Adventure
1480,858,5.075777053833008,"Wizard of Oz, The (1939)",Adventure|Children's|Drama|Musical
1480,253,5.055510520935059,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
1480,892,5.026313304901123,It's a Wonderful Life (1946),Drama
1480,1117,5.008810043334961,To Kill a Mockingbird (1962),Drama
1481,802,4.394135475158691,"Godfather, The (1972)",Action|Crime|Drama
1481,2698,4.371703147888184,Sanjuro (1962),Action|Adventure
1481,49,4.371026039123535,"Usual Suspects, The (1995)",Crime|Thriller
1481,287,4.358579635620117,Pulp Fiction (1994),Crime|Drama
1481,593,4.346117973327637,Fargo (1996),Crime|Drama|Thriller
1482,2944,4.97921895980835,Magnolia (1999),Drama
1482,2785,4.745758533477783,Being John Malkovich (1999),Comedy
1482,2748,4.661739826202393,Fight Club (1999),Drama
1482,297,4.608822822570801,Three Colors: Red (1994),Drama
1482,2131,4.572875022888184,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama
1483,1139,4.75893497467041,Annie Hall (1977),Comedy|Romance
1483,713,4.756096363067627,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War
1483,1116,4.635812282562256,"Clockwork Orange, A (1971)",Sci-Fi
1483,1839,4.632991313934326,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action|Drama
1483,1104,4.591055393218994,One Flew Over the Cuckoo's Nest (1975),Drama
1484,2698,4.669887542724609,Sanjuro (1962),Action|Adventure
1484,513,4.576793193817139,Schindler's List (1993),Drama|War
1484,309,4.573250770568848,"Shawshank Redemption, The (1994)",Drama
1484,802,4.56027889251709,"Godfather, The (1972)",Action|Crime|Drama
1484,49,4.535251617431641,"Usual Suspects, The (1995)",Crime|Thriller
1485,2698,4.799468994140625,Sanjuro (1962),Action|Adventure
1485,1839,4.630660533905029,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action|Drama
1485,513,4.6282958984375,Schindler's List (1993),Drama|War
1485,309,4.627248287200928,"Shawshank Redemption, The (1994)",Drama
1485,49,4.603252410888672,"Usual Suspects, The (1995)",Crime|Thriller
1486,2698,4.411037445068359,Sanjuro (1962),Action|Adventure
1486,513,4.375209331512451,Schindler's List (1993),Drama|War
1486,309,4.371355056762695,"Shawshank Redemption, The (1994)",Drama
1486,1108,4.318631649017334,Raiders of the Lost Ark (1981),Action|Adventure
1486,802,4.305863380432129,"Godfather, The (1972)",Action|Crime|Drama
1487,2698,4.745240211486816,Sanjuro (1962),Action|Adventure
1487,713,4.726744174957275,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War
1487,1090,4.626453876495361,Paths of Glory (1957),Drama|War
1487,861,4.623234748840332,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Film-Noir
1487,851,4.621797561645508,Casablanca (1942),Drama|Romance|War
1488,1839,3.9902586936950684,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action|Drama
1488,862,3.9792332649230957,Citizen Kane (1941),Drama
1488,802,3.9246835708618164,"Godfather, The (1972)",Action|Crime|Drama
1488,713,3.8723981380462646,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War
1488,1116,3.869241237640381,"Clockwork Orange, A (1971)",Sci-Fi
1489,513,5.2409467697143555,Schindler's List (1993),Drama|War
1489,2698,5.2077555656433105,Sanjuro (1962),Action|Adventure
1489,309,5.189087867736816,"Shawshank Redemption, The (1994)",Drama
1489,851,5.024354457855225,Casablanca (1942),Drama|Romance|War
1489,2131,5.018712997436523,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama
1490,862,4.609346389770508,Citizen Kane (1941),Drama
1490,1839,4.528643608093262,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action|Drama
1490,1117,4.514707088470459,To Kill a Mockingbird (1962),Drama
1490,861,4.446683883666992,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Film-Noir
1490,1066,4.405928134918213,"Wrong Trousers, The (1993)",Animation|Comedy
1491,2651,5.089385509490967,American Beauty (1999),Comedy|Drama
1491,713,4.917784214019775,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War
1491,2202,4.875199794769287,Rushmore (1998),Comedy
1491,1118,4.825294494628906,Apocalypse Now (1979),Drama|War
1491,1017,4.802277565002441,Reservoir Dogs (1992),Crime|Thriller
1492,2698,4.630424499511719,Sanjuro (1962),Action|Adventure
1492,513,4.581522464752197,Schindler's List (1993),Drama|War
1492,309,4.525202751159668,"Shawshank Redemption, The (1994)",Drama
1492,1839,4.484094619750977,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action|Drama
1492,49,4.48123836517334,"Usual Suspects, The (1995)",Crime|Thriller
1493,713,4.983424663543701,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War
1493,1059,4.967539310455322,Monty Python and the Holy Grail (1974),Comedy
1493,2698,4.954588890075684,Sanjuro (1962),Action|Adventure
1493,593,4.939882278442383,Fargo (1996),Crime|Drama|Thriller
1493,1839,4.9356536865234375,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action|Drama
1494,1109,4.575597763061523,Brazil (1985),Sci-Fi
1494,1116,4.434487819671631,"Clockwork Orange, A (1971)",Sci-Fi
1494,2202,4.398103713989258,Rushmore (1998),Comedy
1494,713,4.381231784820557,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War
1494,1139,4.32843017578125,Annie Hall (1977),Comedy|Romance
1495,287,4.594738960266113,Pulp Fiction (1994),Crime|Drama
1495,593,4.504283428192139,Fargo (1996),Crime|Drama|Thriller
1495,1017,4.430845737457275,Reservoir Dogs (1992),Crime|Thriller
1495,2698,4.295783042907715,Sanjuro (1962),Action|Adventure
1495,1839,4.267978668212891,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action|Drama
1496,513,4.9764404296875,Schindler's List (1993),Drama|War
1496,2698,4.968662261962891,Sanjuro (1962),Action|Adventure
1496,309,4.947646141052246,"Shawshank Redemption, The (1994)",Drama
1496,579,4.917557716369629,"Silence of the Lambs, The (1991)",Drama|Thriller
1496,2557,4.813536643981934,"Sixth Sense, The (1999)",Thriller
1497,2698,4.537843704223633,Sanjuro (1962),Action|Adventure
1497,1839,4.36887264251709,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action|Drama
1497,3111,4.295004367828369,For All Mankind (1989),Documentary
1497,646,4.2726945877075195,Pather Panchali (1955),Drama
1497,1170,4.253716468811035,"Great Escape, The (1963)",Adventure|War
1498,2698,5.243037223815918,Sanjuro (1962),Action|Adventure
1498,513,5.089014053344727,Schindler's List (1993),Drama|War
1498,49,5.086050987243652,"Usual Suspects, The (1995)",Crime|Thriller
1498,1839,5.041015625,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action|Drama
1498,3111,5.000290393829346,For All Mankind (1989),Documentary
1499,802,5.024233341217041,"Godfather, The (1972)",Action|Crime|Drama
1499,593,5.005345821380615,Fargo (1996),Crime|Drama|Thriller
1499,1123,4.972966194152832,GoodFellas (1990),Crime|Drama
1499,1116,4.963500499725342,"Clockwork Orange, A (1971)",Sci-Fi
1499,1017,4.962910175323486,Reservoir Dogs (1992),Crime|Thriller
1500,2698,4.852442264556885,Sanjuro (1962),Action|Adventure
1500,2931,4.754690647125244,"Green Mile, The (1999)",Drama|Thriller
1500,3111,4.572998523712158,For All Mankind (1989),Documentary
1500,646,4.531486511230469,Pather Panchali (1955),Drama
1500,2407,4.493206024169922,"King of Masks, The (Bian Lian) (1996)",Drama
1501,2698,4.547629356384277,Sanjuro (1962),Action|Adventure
1501,2307,4.341479301452637,October Sky (1999),Drama
1501,2931,4.33798885345459,"Green Mile, The (1999)",Drama|Thriller
1501,1108,4.301843166351318,Raiders of the Lost Ark (1981),Action|Adventure
1501,3111,4.278768539428711,For All Mankind (1989),Documentary
1502,2698,4.3785247802734375,Sanjuro (1962),Action|Adventure
1502,1288,4.260211944580078,Jaws (1975),Action|Horror
1502,1148,4.244563579559326,"Terminator, The (1984)",Action|Sci-Fi|Thriller
1502,1839,4.21568489074707,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action|Drama
1502,1124,4.205128192901611,Alien (1979),Action|Horror|Sci-Fi|Thriller
1503,2698,4.5576019287109375,Sanjuro (1962),Action|Adventure
1503,309,4.4313459396362305,"Shawshank Redemption, The (1994)",Drama
1503,2557,4.370582103729248,"Sixth Sense, The (1999)",Thriller
1503,513,4.355231761932373,Schindler's List (1993),Drama|War
1503,49,4.336635589599609,"Usual Suspects, The (1995)",Crime|Thriller
1504,1839,4.7281813621521,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action|Drama
1504,1117,4.577333927154541,To Kill a Mockingbird (1962),Drama
1504,1066,4.556665897369385,"Wrong Trousers, The (1993)",Animation|Comedy
1504,2698,4.543391227722168,Sanjuro (1962),Action|Adventure
1504,708,4.541181564331055,"Close Shave, A (1995)",Animation|Comedy|Thriller
1505,2698,4.582031726837158,Sanjuro (1962),Action|Adventure
1505,309,4.552493095397949,"Shawshank Redemption, The (1994)",Drama
1505,1839,4.524574279785156,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action|Drama
1505,843,4.458458423614502,Rear Window (1954),Mystery|Thriller
1505,1066,4.448733806610107,"Wrong Trousers, The (1993)",Animation|Comedy
1506,513,4.9727020263671875,Schindler's List (1993),Drama|War
1506,2698,4.969196319580078,Sanjuro (1962),Action|Adventure
1506,851,4.939120769500732,Casablanca (1942),Drama|Romance|War
1506,309,4.917008399963379,"Shawshank Redemption, The (1994)",Drama
1506,1108,4.888403415679932,Raiders of the Lost Ark (1981),Action|Adventure
1507,2651,4.367747783660889,American Beauty (1999),Comedy|Drama
1507,49,4.33479118347168,"Usual Suspects, The (1995)",Crime|Thriller
1507,2698,4.315274238586426,Sanjuro (1962),Action|Adventure
1507,309,4.304418563842773,"Shawshank Redemption, The (1994)",Drama
1507,1839,4.2356953620910645,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action|Drama
1508,2698,4.419397830963135,Sanjuro (1962),Action|Adventure
1508,1108,4.419317245483398,Raiders of the Lost Ark (1981),Action|Adventure
1508,1059,4.417487621307373,Monty Python and the Holy Grail (1974),Comedy
1508,802,4.378374099731445,"Godfather, The (1972)",Action|Crime|Drama
1508,1839,4.339293003082275,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action|Drama
1509,513,4.884253978729248,Schindler's List (1993),Drama|War
1509,309,4.8304314613342285,"Shawshank Redemption, The (1994)",Drama
1509,2698,4.828104019165039,Sanjuro (1962),Action|Adventure
1509,1108,4.774972915649414,Raiders of the Lost Ark (1981),Action|Adventure
1509,253,4.754239559173584,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
1510,2698,4.647517204284668,Sanjuro (1962),Action|Adventure
1510,1839,4.564731121063232,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action|Drama
1510,1117,4.4957499504089355,To Kill a Mockingbird (1962),Drama
1510,309,4.490376949310303,"Shawshank Redemption, The (1994)",Drama
1510,1066,4.462588310241699,"Wrong Trousers, The (1993)",Animation|Comedy
1511,713,4.389522552490234,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War
1511,802,4.385806083679199,"Godfather, The (1972)",Action|Crime|Drama
1511,1839,4.3753275871276855,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action|Drama
1511,2698,4.372381210327148,Sanjuro (1962),Action|Adventure
1511,287,4.34843635559082,Pulp Fiction (1994),Crime|Drama
1512,513,4.7959370613098145,Schindler's List (1993),Drama|War
1512,2698,4.726836204528809,Sanjuro (1962),Action|Adventure
1512,309,4.676196575164795,"Shawshank Redemption, The (1994)",Drama
1512,2131,4.5317816734313965,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama
1512,2557,4.5255961418151855,"Sixth Sense, The (1999)",Thriller
1513,713,4.804324626922607,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War
1513,1196,4.732542514801025,This Is Spinal Tap (1984),Comedy|Drama|Musical
1513,593,4.732400417327881,Fargo (1996),Crime|Drama|Thriller
1513,2698,4.630791664123535,Sanjuro (1962),Action|Adventure
1513,2748,4.613291263580322,Fight Club (1999),Drama
1514,2698,4.620541572570801,Sanjuro (1962),Action|Adventure
1514,1839,4.545960426330566,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action|Drama
1514,49,4.478456497192383,"Usual Suspects, The (1995)",Crime|Thriller
1514,708,4.453484058380127,"Close Shave, A (1995)",Animation|Comedy|Thriller
1514,713,4.441981792449951,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War
1515,253,4.563445091247559,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
1515,49,4.474546432495117,"Usual Suspects, The (1995)",Crime|Thriller
1515,1106,4.445985794067383,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War
1515,2698,4.4031171798706055,Sanjuro (1962),Action|Adventure
1515,2599,4.369227409362793,"Christmas Story, A (1983)",Comedy|Drama
1516,802,4.440973281860352,"Godfather, The (1972)",Action|Crime|Drama
1516,713,4.399106979370117,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War
1516,1839,4.358235836029053,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action|Drama
1516,2698,4.341192245483398,Sanjuro (1962),Action|Adventure
1516,1131,4.32100248336792,"Godfather: Part II, The (1974)",Action|Crime|Drama
1517,2698,5.21991491317749,Sanjuro (1962),Action|Adventure
1517,513,5.162855625152588,Schindler's List (1993),Drama|War
1517,309,5.123329162597656,"Shawshank Redemption, The (1994)",Drama
1517,1108,5.123075485229492,Raiders of the Lost Ark (1981),Action|Adventure
1517,802,5.0560479164123535,"Godfather, The (1972)",Action|Crime|Drama
1518,1139,4.787125587463379,Annie Hall (1977),Comedy|Romance
1518,713,4.786413669586182,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War
1518,1839,4.709415912628174,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action|Drama
1518,1160,4.666530132293701,Chinatown (1974),Film-Noir|Mystery|Thriller
1518,862,4.593794345855713,Citizen Kane (1941),Drama
1519,1108,4.920450210571289,Raiders of the Lost Ark (1981),Action|Adventure
1519,309,4.916140079498291,"Shawshank Redemption, The (1994)",Drama
1519,2698,4.904677391052246,Sanjuro (1962),Action|Adventure
1519,513,4.904135227203369,Schindler's List (1993),Drama|War
1519,253,4.807884693145752,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
1520,1839,4.2533955574035645,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action|Drama
1520,2698,4.224789619445801,Sanjuro (1962),Action|Adventure
1520,708,4.1455159187316895,"Close Shave, A (1995)",Animation|Comedy|Thriller
1520,861,4.142475605010986,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Film-Noir
1520,713,4.138275146484375,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War
1521,802,4.707098484039307,"Godfather, The (1972)",Action|Crime|Drama
1521,2698,4.616009712219238,Sanjuro (1962),Action|Adventure
1521,287,4.564417362213135,Pulp Fiction (1994),Crime|Drama
1521,1108,4.551395416259766,Raiders of the Lost Ark (1981),Action|Adventure
1521,513,4.549317836761475,Schindler's List (1993),Drama|War
1522,1123,4.3957061767578125,GoodFellas (1990),Crime|Drama
1522,287,4.33714485168457,Pulp Fiction (1994),Crime|Drama
1522,2698,4.326597690582275,Sanjuro (1962),Action|Adventure
1522,309,4.280563831329346,"Shawshank Redemption, The (1994)",Drama
1522,1180,4.226254463195801,Patton (1970),Drama|War
1523,309,5.081181049346924,"Shawshank Redemption, The (1994)",Drama
1523,575,4.948741912841797,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller
1523,1123,4.948257923126221,GoodFellas (1990),Crime|Drama
1523,2698,4.875394344329834,Sanjuro (1962),Action|Adventure
1523,1743,4.837451457977295,There's Something About Mary (1998),Comedy
1524,2698,4.441225051879883,Sanjuro (1962),Action|Adventure
1524,1839,4.368009567260742,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action|Drama
1524,1117,4.288582801818848,To Kill a Mockingbird (1962),Drama
1524,708,4.269218921661377,"Close Shave, A (1995)",Animation|Comedy|Thriller
1524,861,4.239307403564453,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Film-Noir
1525,2698,4.895990371704102,Sanjuro (1962),Action|Adventure
1525,1839,4.8042426109313965,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action|Drama
1525,513,4.799236297607422,Schindler's List (1993),Drama|War
1525,708,4.732031345367432,"Close Shave, A (1995)",Animation|Comedy|Thriller
1525,309,4.725034236907959,"Shawshank Redemption, The (1994)",Drama
1526,287,4.1503825187683105,Pulp Fiction (1994),Crime|Drama
1526,1108,4.011061668395996,Raiders of the Lost Ark (1981),Action|Adventure
1526,2698,3.99617862701416,Sanjuro (1962),Action|Adventure
1526,2651,3.9384119510650635,American Beauty (1999),Comedy|Drama
1526,713,3.8960258960723877,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War
1527,2698,5.1156005859375,Sanjuro (1962),Action|Adventure
1527,802,5.039587020874023,"Godfather, The (1972)",Action|Crime|Drama
1527,49,5.000802040100098,"Usual Suspects, The (1995)",Crime|Thriller
1527,309,4.982550144195557,"Shawshank Redemption, The (1994)",Drama
1527,1839,4.979905128479004,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action|Drama
1528,2698,5.014522075653076,Sanjuro (1962),Action|Adventure
1528,513,4.801021099090576,Schindler's List (1993),Drama|War
1528,309,4.794393062591553,"Shawshank Redemption, The (1994)",Drama
1528,49,4.789785861968994,"Usual Suspects, The (1995)",Crime|Thriller
1528,3111,4.76993989944458,For All Mankind (1989),Documentary
1529,802,4.867524147033691,"Godfather, The (1972)",Action|Crime|Drama
1529,1839,4.776980400085449,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action|Drama
1529,2698,4.756415367126465,Sanjuro (1962),Action|Adventure
1529,851,4.7017130851745605,Casablanca (1942),Drama|Romance|War
1529,708,4.6473236083984375,"Close Shave, A (1995)",Animation|Comedy|Thriller
1530,2698,4.635138034820557,Sanjuro (1962),Action|Adventure
1530,253,4.590934753417969,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
1530,1839,4.573005676269531,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action|Drama
1530,1108,4.570283889770508,Raiders of the Lost Ark (1981),Action|Adventure
1530,49,4.534314155578613,"Usual Suspects, The (1995)",Crime|Thriller
1531,802,5.171911716461182,"Godfather, The (1972)",Action|Crime|Drama
1531,2698,5.108782768249512,Sanjuro (1962),Action|Adventure
1531,1106,5.108288288116455,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War
1531,1839,5.08878755569458,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action|Drama
1531,253,5.086036682128906,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
1532,2698,5.119204521179199,Sanjuro (1962),Action|Adventure
1532,1108,5.011290550231934,Raiders of the Lost Ark (1981),Action|Adventure
1532,513,4.979316234588623,Schindler's List (1993),Drama|War
1532,309,4.962649822235107,"Shawshank Redemption, The (1994)",Drama
1532,253,4.94313907623291,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
1533,2698,4.40623140335083,Sanjuro (1962),Action|Adventure
1533,1839,4.281084060668945,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action|Drama
1533,1117,4.2365827560424805,To Kill a Mockingbird (1962),Drama
1533,851,4.233652591705322,Casablanca (1942),Drama|Romance|War
1533,1066,4.206748008728027,"Wrong Trousers, The (1993)",Animation|Comedy
1534,1839,4.710292816162109,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action|Drama
1534,802,4.699968338012695,"Godfather, The (1972)",Action|Crime|Drama
1534,2698,4.686842918395996,Sanjuro (1962),Action|Adventure
1534,713,4.679610729217529,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War
1534,851,4.6442975997924805,Casablanca (1942),Drama|Romance|War
1535,2698,5.093764305114746,Sanjuro (1962),Action|Adventure
1535,309,5.004408359527588,"Shawshank Redemption, The (1994)",Drama
1535,579,4.947593688964844,"Silence of the Lambs, The (1991)",Drama|Thriller
1535,1839,4.943824768066406,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action|Drama
1535,851,4.911981105804443,Casablanca (1942),Drama|Romance|War
1536,309,4.899266719818115,"Shawshank Redemption, The (1994)",Drama
